,test_data,model_type,clf,parameters,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,p_at_30,p_at_50,p_at_70,p_at_100,r_at_1,r_at_2,r_at_5,r_at_10,r_at_20,r_at_30,r_at_50,r_at_70,r_at_100,f_at_1,f_at_2,f_at_5,f_at_10,f_at_20,f_at_30,f_at_50,f_at_70,f_at_100,acc_at_1,acc_at_2,acc_at_5,acc_at_10,acc_at_20,acc_at_30,acc_at_50,acc_at_70,acc_at_100,time_exec
4,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 5}",0.9389924632923782,0.9550561797752809,0.9385474860335196,0.9642857142857143,0.9576365663322185,0.9559643255295429,0.9557785209959123,0.9453734671125975,0.7281414237935977,0.5309330063538067,0.01784589544404787,0.03527188746588285,0.09069913919798446,0.1803485198404367,0.36006718454755404,0.5399958009657778,0.890195255091329,0.9598992231786689,1.0,0.03503709810387469,0.06798866855524079,0.16580310880829013,0.30353356890459365,0.5231050785420162,0.690099275556748,0.9169550173010381,0.8281108494837892,0.6936071064511431,0.47809608739270987,0.486567829673392,0.5154386356036116,0.5605841043361944,0.6514323932671943,0.742503622784528,0.914390814847843,0.7884293835692788,0.5309330063538067,2019/6/14 4:37
5,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 10}",0.9489848275961168,0.9438202247191011,0.9553072625698324,0.9642857142857143,0.9620958751393534,0.9576365663322185,0.9580081753994798,0.9444816053511705,0.7378563465519987,0.5309330063538067,0.017635943732941424,0.03590174259920218,0.09069913919798446,0.18118832668486248,0.3606970396808734,0.5412555112324166,0.8893554482469032,0.9727062775561621,1.0,0.03462489694971146,0.06920275192229866,0.16580310880829013,0.3049469964664311,0.5240201311575415,0.6917091494499599,0.9160899653979238,0.8391595725412063,0.6936071064511431,0.4778731468063761,0.48723665143239325,0.5154386356036116,0.5614758666815294,0.6521012150261956,0.7438412663025303,0.9134990525025081,0.802028759335637,0.5309330063538067,2019/6/14 4:37
6,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 2}",0.9227647377319946,0.9325842696629213,0.9608938547486033,0.9732142857142857,0.9632107023411371,0.9542920847268673,0.9502043849869937,0.9438127090301003,0.716037585602803,0.5309330063538067,0.01742599202183498,0.036111694310308626,0.09153894604241025,0.18139827839596892,0.35943732941423473,0.5368465252991812,0.8887255931135839,0.943942893134579,1.0,0.03421269579554823,0.06960744637798462,0.1673383227787373,0.3053003533568905,0.5221900259264909,0.6860745908237188,0.9154411764705882,0.8143452273138924,0.6936071064511431,0.47765020622004234,0.487459592018727,0.5163303979489466,0.5616988072678631,0.6507635715081931,0.7391595139895218,0.9128302307435069,0.7714858990079144,0.5309330063538067,2019/6/14 4:38
7,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 5}",0.9352775952785612,0.9662921348314607,0.9776536312849162,0.9665178571428571,0.9576365663322185,0.9503901895206243,0.9524340393905611,0.9438127090301003,0.7254339863035515,0.5309330063538067,0.018055847155154313,0.036741549443627966,0.09090909090909091,0.1803485198404367,0.3579676674364896,0.5381062355658198,0.8887255931135839,0.9563300440898593,1.0,0.03544929925803792,0.07082152974504248,0.16618691230090193,0.30353356890459365,0.5200549031569315,0.6876844647169306,0.9154411764705882,0.8250316971563123,0.6936071064511431,0.4783190279790436,0.48812841377772825,0.5156615761899453,0.5605841043361944,0.6492029874038568,0.7404971575075242,0.9128302307435069,0.7846393936016052,0.5309330063538067,2019/6/14 4:38
8,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 10}",0.9449070843934031,0.9775280898876404,0.9720670391061452,0.9709821428571429,0.9710144927536232,0.9604236343366778,0.9542920847268673,0.9435897435897436,0.7346711259754738,0.5309330063538067,0.01826579886626076,0.03653159773252152,0.0913289943313038,0.18286794037371404,0.36174679823640565,0.5391559941213521,0.8885156414024774,0.9685072433340332,1.0,0.03586150041220115,0.07041683528935654,0.16695451928612554,0.307773851590106,0.5255452188500839,0.689026026294607,0.9152249134948096,0.8355370403912336,0.6936071064511431,0.47854196856537734,0.4879054731913945,0.5161074573626129,0.5632593913721993,0.6532159179578643,0.7416118604391929,0.9126072901571731,0.7975699476089622,0.5309330063538067,2019/6/14 4:38
9,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 200, 'min_samples_split': 2}",0.9231593451662011,0.9550561797752809,0.9776536312849162,0.9665178571428571,0.9531772575250836,0.955406911928651,0.947603121516165,0.9447045707915274,0.7155598025163242,0.5309330063538067,0.01784589544404787,0.036741549443627966,0.09090909090909091,0.17950871299601093,0.3598572328364476,0.5353768633214361,0.8895653999580097,0.9433130380012598,1.0,0.03503709810387469,0.07082152974504248,0.16618691230090193,0.3021201413427562,0.5228000610035077,0.6841964046149719,0.9163062283737025,0.8138018474913965,0.6936071064511431,0.47809608739270987,0.48812841377772825,0.5156615761899453,0.5596923419908595,0.6512094526808605,0.7375989298851856,0.9137219930888418,0.7708170772489131,0.5309330063538067,2019/6/14 4:38
10,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 200, 'min_samples_split': 5}",0.934781803892329,0.9775280898876404,0.9720670391061452,0.9709821428571429,0.9609810479375697,0.9548494983277592,0.9487179487179487,0.9449275362318841,0.7249562032170728,0.5309330063538067,0.01826579886626076,0.03653159773252152,0.0913289943313038,0.18097837497375605,0.35964728112534117,0.5360067184547554,0.8897753516691161,0.95570018895654,1.0,0.03586150041220115,0.07041683528935654,0.16695451928612554,0.30459363957597174,0.5224950434649992,0.6850013415615778,0.9165224913494809,0.8244883173338164,0.6936071064511431,0.47854196856537734,0.4879054731913945,0.5161074573626129,0.5612529260951956,0.6509865120945268,0.7382677516441868,0.9139449336751756,0.783970571842604,0.5309330063538067,2019/6/14 4:38
11,test2,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 200, 'min_samples_split': 10}",0.9464689245522959,0.9662921348314607,0.9776536312849162,0.9620535714285714,0.9643255295429208,0.9548494983277592,0.9494611668524712,0.9435897435897436,0.736741519350215,0.5309330063538067,0.018055847155154313,0.036741549443627966,0.09048918748687802,0.18160823010707539,0.35964728112534117,0.5364266218769683,0.8885156414024774,0.971236615578417,1.0,0.03544929925803792,0.07082152974504248,0.1654193053156784,0.30565371024734983,0.5224950434649992,0.6855379661926483,0.9152249134948096,0.8378916862887158,0.6936071064511431,0.4783190279790436,0.48812841377772825,0.5152156950172779,0.5619217478541969,0.6509865120945268,0.7387136328168543,0.9126072901571731,0.8004681752313009,0.5309330063538067,2019/6/14 4:39
12,test2,LR,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=1000, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.9656715730572083,1.0,1.0,0.9821428571428571,0.9721293199554069,0.9682274247491639,0.9572649572649573,0.926644370122631,0.7585602802994107,0.5309330063538067,0.01868570228847365,0.03758135628805375,0.09237875288683603,0.1830778920848205,0.3646861221918959,0.5408356078102037,0.8725593113583876,1.0,1.0,0.036685902720527616,0.07244030756778633,0.16887353674918443,0.30812720848056535,0.5298154643892025,0.6911725248188892,0.8987889273356402,0.8627060315160296,0.6936071064511431,0.4789878497380448,0.4890201761230632,0.5172221602942816,0.563482331958533,0.6563370861665366,0.7433953851298629,0.8956638055958087,0.8310110355590236,0.5309330063538067,2019/6/14 4:39
13,test2,LR,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=1000, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.9762989315214156,1.0,0.994413407821229,0.9955357142857143,0.992196209587514,0.9765886287625418,0.9702712746191007,0.9449275362318841,0.7585602802994107,0.5309330063538067,0.01868570228847365,0.0373714045769473,0.0936384631534747,0.18685702288473652,0.36783539785849256,0.5481839176989293,0.8897753516691161,1.0,1.0,0.036685902720527616,0.07203561311210036,0.1711763577048551,0.31448763250883394,0.5343907274668294,0.7005634558626241,0.9165224913494809,0.8627060315160296,0.6936071064511431,0.4789878497380448,0.48879723553672944,0.5185598038122841,0.5674952625125405,0.6596811949615428,0.7511983056515439,0.9139449336751756,0.8310110355590236,0.5309330063538067,2019/6/14 4:39
14,test2,LR,"LogisticRegression(C=100, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=1000, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False)","{'C': 100, 'penalty': 'l2'}",0.975380742039597,0.9887640449438202,0.994413407821229,0.9910714285714286,0.992196209587514,0.9754738015607581,0.9646971386101821,0.9455964325529543,0.7585602802994107,0.5309330063538067,0.018475750577367205,0.0373714045769473,0.09321855973126181,0.18685702288473652,0.36741549443627963,0.5450346420323325,0.8904052068024354,1.0,1.0,0.03627370156636439,0.07203561311210036,0.17040875071963155,0.31448763250883394,0.5337806923898124,0.696538771129595,0.9171712802768166,0.8627060315160296,0.6936071064511431,0.47876490915171105,0.48879723553672944,0.5181139226396165,0.5674952625125405,0.6592353137888752,0.7478541968565378,0.9146137554341768,0.8310110355590236,0.5309330063538067,2019/6/14 4:39
15,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.9732306578992536,1.0,1.0,0.9933035714285714,0.979933110367893,0.9771460423634337,0.9643255295429208,0.9429208472686733,0.7584010192705845,0.5309330063538067,0.01868570228847365,0.03758135628805375,0.09342851144236826,0.18454755406256562,0.368045349569599,0.5448246903212262,0.887885786269158,0.9997900482888935,1.0,0.036685902720527616,0.07244030756778633,0.17079255421224335,0.3106007067137809,0.5346957450053379,0.6962704588140597,0.914576124567474,0.8625249049085311,0.6936071064511431,0.4789878497380448,0.4890201761230632,0.5183368632259503,0.5650429160628693,0.6599041355478765,0.747631256270204,0.9119384683981719,0.8307880949726898,0.5309330063538067,2019/6/14 4:39
16,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1}",0.9728006510498783,1.0,1.0,0.9955357142857143,0.9821627647714605,0.9777034559643255,0.9602378298030472,0.9402452619843924,0.7585602802994107,0.5309330063538067,0.01868570228847365,0.03758135628805375,0.0936384631534747,0.1849674574847785,0.36825530128070544,0.5425152214990552,0.8853663657358808,1.0,1.0,0.036685902720527616,0.07244030756778633,0.1711763577048551,0.31130742049469967,0.5350007625438463,0.6933190233431714,0.9119809688581315,0.8627060315160296,0.6936071064511431,0.4789878497380448,0.4890201761230632,0.5185598038122841,0.5654887972355367,0.6601270761342102,0.7451789098205328,0.909263181362167,0.8310110355590236,0.5309330063538067,2019/6/14 4:39
17,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.9748891915980997,1.0,1.0,0.9933035714285714,0.9843924191750278,0.9777034559643255,0.967670011148272,0.9442586399108138,0.7585602802994107,0.5309330063538067,0.01868570228847365,0.03758135628805375,0.09342851144236826,0.1853873609069914,0.36825530128070544,0.5467142557211842,0.8891454965357968,1.0,1.0,0.036685902720527616,0.07244030756778633,0.17079255421224335,0.31201413427561836,0.5350007625438463,0.6986852696538772,0.9158737024221453,0.8627060315160296,0.6936071064511431,0.4789878497380448,0.4890201761230632,0.5183368632259503,0.5659346784082042,0.6601270761342102,0.7496377215472076,0.9132761119161743,0.8310110355590236,0.5309330063538067,2019/6/14 4:40
18,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1}",0.9751693184712003,1.0,1.0,0.9955357142857143,0.9832775919732442,0.9793756967670011,0.9646971386101821,0.9462653288740245,0.7585602802994107,0.5309330063538067,0.01868570228847365,0.03758135628805375,0.0936384631534747,0.18517740919588493,0.36888515641402475,0.5450346420323325,0.8910350619357548,1.0,1.0,0.036685902720527616,0.07244030756778633,0.1711763577048551,0.311660777385159,0.5359158151593717,0.696538771129595,0.9178200692041523,0.8627060315160296,0.6936071064511431,0.4789878497380448,0.4890201761230632,0.5185598038122841,0.5657117378218705,0.6607958978932115,0.7478541968565378,0.9152825771931781,0.8310110355590236,0.5309330063538067,2019/6/14 4:40
19,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 40, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.9746647208879601,0.9775280898876404,0.9888268156424581,0.9821428571428571,0.9832775919732442,0.9771460423634337,0.969156447417317,0.9444816053511705,0.7582417582417582,0.5309330063538067,0.01826579886626076,0.037161452865840855,0.09237875288683603,0.18517740919588493,0.368045349569599,0.5475540625656099,0.8893554482469032,0.9995800965777871,1.0,0.03586150041220115,0.0716309186564144,0.16887353674918443,0.311660777385159,0.5346957450053379,0.6997585189160183,0.9160899653979238,0.8623437783010325,0.6936071064511431,0.47854196856537734,0.4885742949503957,0.5172221602942816,0.5657117378218705,0.6599041355478765,0.7505294838925426,0.9134990525025081,0.830565154386356,0.5309330063538067,2019/6/14 4:40
20,test2,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=40, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=200, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 40, 'min_samples_split': 10, 'n_estimators': 200, 'n_jobs': -1}",0.9746885699654099,0.9775280898876404,0.9832402234636871,0.9821428571428571,0.9821627647714605,0.9782608695652174,0.9650687476774433,0.9440356744704571,0.7584010192705845,0.5309330063538067,0.01826579886626076,0.03695150115473441,0.09237875288683603,0.1849674574847785,0.3684652529918119,0.545244593743439,0.8889355448246903,0.9997900482888935,1.0,0.03586150041220115,0.07122622420072844,0.16887353674918443,0.31130742049469967,0.5353057800823547,0.6968070834451302,0.9156574394463667,0.8625249049085311,0.6936071064511431,0.47854196856537734,0.48835135436406196,0.5172221602942816,0.5654887972355367,0.6603500167205439,0.7480771374428715,0.9130531713298407,0.8307880949726898,0.5309330063538067,2019/6/14 4:41
0,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 2}",0.9821778410274484,0.978494623655914,0.9893048128342246,0.9935897435897436,0.9893162393162394,0.9882478632478633,0.9839800640797437,0.9807774455360957,0.7580103753433018,0.5372703972661256,0.01808785529715762,0.03677201351619956,0.09242695289206918,0.18405883522162592,0.36772013516199564,0.5493937586960843,0.9127410057642615,0.9874776386404294,1.0,0.03551912568306011,0.0709083940206976,0.16912165848336064,0.31037372213842807,0.5359988410835869,0.7051020408163265,0.9455369092968187,0.8576607682347863,0.6989927058006251,0.4722340879965827,0.4822725331055105,0.5120674925245622,0.5605510465612986,0.6579453225117471,0.7530969671080735,0.9435070482699701,0.8239000427167877,0.5372703972661256,2019/6/14 4:41
1,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 5}",0.9830449092386951,0.978494623655914,0.9893048128342246,0.9871794871794872,0.9882478632478633,0.9866452991452992,0.9836240655037379,0.9807774455360957,0.759231003967043,0.5372703972661256,0.01808785529715762,0.03677201351619956,0.09183064997018485,0.18386006758099782,0.3671238322401113,0.5491949910554562,0.9127410057642615,0.9890677797654542,1.0,0.03551912568306011,0.0709083940206976,0.1680305510092744,0.310038545332663,0.5351296537737216,0.7048469387755103,0.9455369092968187,0.8590418644799309,0.6989927058006251,0.4722340879965827,0.4822725331055105,0.5114267407090987,0.5603374626228108,0.6573045706962837,0.7528833831695857,0.9435070482699701,0.8256087142246903,0.5372703972661256,2019/6/14 4:41
2,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 10}",0.9843499038938044,0.989247311827957,0.9946524064171123,0.9893162393162394,0.9903846153846154,0.9866452991452992,0.9836240655037379,0.9807774455360957,0.7602990540128166,0.5372703972661256,0.01828662293778573,0.03697078115682767,0.09202941761081296,0.18425760286225404,0.3671238322401113,0.5491949910554562,0.9127410057642615,0.9904591532498509,1.0,0.03590944574551132,0.07129168263702569,0.1683942535006365,0.3107088989441931,0.5351296537737216,0.7048469387755103,0.9455369092968187,0.8602503236944324,0.6989927058006251,0.4724476719350705,0.4824861170439983,0.5116403246475865,0.5607646304997864,0.6573045706962837,0.7528833831695857,0.9435070482699701,0.827103801794105,0.5372703972661256,2019/6/14 4:41
3,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 2}",0.9508538177997546,1.0,0.9786096256684492,0.9786324786324786,0.9818376068376068,0.9813034188034188,0.9843360626557494,0.981631781290047,0.7261214525480623,0.5372703972661256,0.018485390578413835,0.03637447823494335,0.09103557940767243,0.18266746173722917,0.36513615583383024,0.5495925263367124,0.913536076326774,0.9459352017491552,1.0,0.03629976580796253,0.07014181678804139,0.16657574104382616,0.30802748449807277,0.5322323627408373,0.7053571428571429,0.9463605477195512,0.8215796288303842,0.6989927058006251,0.4726612558735583,0.4818453652285348,0.5105724049551473,0.5590559589918838,0.6551687313114054,0.7533105510465613,0.9443613840239214,0.7792609995728321,0.5372703972661256,2019/6/14 4:41
4,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 5}",0.9587712425748267,0.956989247311828,0.9679144385026738,0.9807692307692307,0.9797008547008547,0.9823717948717948,0.9843360626557494,0.9820589491670226,0.7325297528227037,0.5372703972661256,0.01769032001590141,0.03597694295368714,0.09123434704830054,0.18226992645597298,0.3655336911150865,0.5495925263367124,0.9139336116080302,0.9542834426555357,1.0,0.03473848555815769,0.06937523955538519,0.16693944353518822,0.30735713088654265,0.5328118209474142,0.7053571428571429,0.9467723669309174,0.8288303841173933,0.6989927058006251,0.471806920119607,0.48141819735155916,0.5107859888936352,0.5586287911149082,0.655595899188381,0.7533105510465613,0.9447885519008971,0.7882315249893208,0.5372703972661256,2019/6/14 4:42
5,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'min_samples_split': 10}",0.9707449859796106,0.978494623655914,0.9786096256684492,0.9807692307692307,0.9861111111111112,0.9845085470085471,0.9864720541117835,0.9820589491670226,0.7422947818126335,0.5372703972661256,0.01808785529715762,0.03637447823494335,0.09123434704830054,0.1834625322997416,0.36632876167759887,0.550785132180481,0.9139336116080302,0.9670045716557345,1.0,0.03551912568306011,0.07014181678804139,0.16693944353518822,0.3093681917211329,0.5339707373605679,0.7068877551020407,0.9467723669309174,0.8398791540785498,0.6989927058006251,0.4722340879965827,0.4818453652285348,0.5107859888936352,0.5599102947458351,0.6564502349423323,0.7545920546774882,0.9447885519008971,0.8019008970525416,0.5372703972661256,2019/6/14 4:42
6,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 2}",0.9478841154837698,0.989247311827957,0.983957219251337,0.9871794871794872,0.9839743589743589,0.9813034188034188,0.9843360626557494,0.9809910294745835,0.7253585596582239,0.5372703972661256,0.01828662293778573,0.03657324587557146,0.09183064997018485,0.1830649970184854,0.36513615583383024,0.5495925263367124,0.9129397734048896,0.9449413635460147,1.0,0.03590944574551132,0.07052510540436949,0.1680305510092744,0.30869783810960283,0.5322323627408373,0.7053571428571429,0.9457428189025017,0.8207164436771687,0.6989927058006251,0.4724476719350705,0.48205894916702263,0.5114267407090987,0.5594831268688595,0.6551687313114054,0.7533105510465613,0.9437206322084579,0.778193079880393,0.5372703972661256,2019/6/14 4:42
7,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 5}",0.9572643379796703,0.978494623655914,0.983957219251337,0.9871794871794872,0.9871794871794872,0.9807692307692307,0.9836240655037379,0.9814181973515591,0.7316142813548978,0.5372703972661256,0.01808785529715762,0.03657324587557146,0.09183064997018485,0.1836612999403697,0.36493738819320215,0.5491949910554562,0.9133373086861459,0.9530908368117671,1.0,0.03551912568306011,0.07052510540436949,0.1680305510092744,0.3097033685268979,0.5319426336375489,0.7048469387755103,0.946154638113868,0.8277945619335347,0.6989927058006251,0.4722340879965827,0.48205894916702263,0.5114267407090987,0.5601238786843229,0.6549551473729176,0.7528833831695857,0.9441478000854335,0.7869500213583939,0.5372703972661256,2019/6/14 4:43
8,test3,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=200,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 100, 'min_samples_split': 10}",0.968448905500414,0.989247311827957,0.9946524064171123,0.9914529914529915,0.9914529914529915,0.9861111111111112,0.9871840512637949,0.9820589491670226,0.7410741531888922,0.5372703972661256,0.01828662293778573,0.03697078115682767,0.09222818525144107,0.18445637050288213,0.3669250645994832,0.5511826674617373,0.9139336116080302,0.9654144305307096,1.0,0.03590944574551132,0.07129168263702569,0.16875795599199855,0.3110440757499581,0.5348399246704332,0.7073979591836735,0.9467723669309174,0.8384980578334054,0.6989927058006251,0.4724476719350705,0.4824861170439983,0.5118539085860744,0.5609782144382742,0.6570909867577958,0.7550192225544639,0.9447885519008971,0.8001922255446391,0.5372703972661256,2019/6/14 4:43
